combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,2,2,2026-03-19 22:35:00,17316.0,2026-03-19 22:37:00,17358.0,2,0.24255024255024255,True,-0.24255024255024255,False,1#大阳+0.23%;2#倒T-0.01%,长下影阳
5,2,2,2026-03-19 22:39:00,17295.0,2026-03-19 22:41:00,17329.0,2,0.1965886094246892,True,-0.1965886094246892,False,1#长下影阳+0.05%;2#中阴-0.16%,长上影阳
5,2,2,2026-03-19 22:40:00,17307.0,2026-03-19 22:42:00,17315.0,2,0.046224071185069625,True,-0.046224071185069625,False,1#中阴-0.16%;2#长上影阳+0.12%,小阳
5,2,2,2026-03-19 22:43:00,17295.0,2026-03-19 22:45:00,17317.0,2,0.12720439433362243,True,-0.12720439433362243,False,1#中阳+0.13%;2#倒T-0.01%,大阴
5,2,2,2026-03-19 22:44:00,17300.0,2026-03-19 22:46:00,17290.0,2,-0.05780346820809249,False,0.05780346820809249,True,1#倒T-0.01%;2#大阴-0.12%,长上影阳
5,2,2,2026-03-19 22:47:00,17294.0,2026-03-19 22:49:00,17310.0,2,0.09251763617439575,True,-0.09251763617439575,False,1#长上影阳+0.05%;2#中阴-0.12%,长上影阳
5,2,2,2026-03-19 22:49:00,17310.0,2026-03-19 22:51:00,17337.0,2,0.1559792027729636,True,-0.1559792027729636,False,1#长上影阳+0.04%;2#小阴-0.03%,大阳
5,2,2,2026-03-19 22:54:00,17375.0,2026-03-19 22:56:00,17369.0,2,-0.03453237410071943,False,0.03453237410071943,True,1#长下影阳+0.11%;2#中阴-0.09%,十字星
5,2,2,2026-03-19 22:57:00,17347.0,2026-03-19 22:59:00,17324.0,2,-0.13258776733729175,False,0.13258776733729175,True,1#中阳+0.08%;2#中阴-0.11%,十字星
5,2,2,2026-03-19 22:58:00,17336.0,2026-03-19 23:00:00,17316.0,2,-0.11536686663590216,False,0.11536686663590216,True,1#中阴-0.11%;2#十字星+0.00%,长下影阳
5,2,2,2026-03-19 22:59:00,17324.0,2026-03-19 23:01:00,17311.0,2,-0.07504040637266221,False,0.07504040637266221,True,1#十字星+0.00%;2#长下影阳+0.03%,长上影阴
5,2,2,2026-03-19 23:00:00,17316.0,2026-03-19 23:02:00,17309.0,2,-0.04042504042504042,False,0.04042504042504042,True,1#长下影阳+0.03%;2#长上影阴-0.04%,中阴
5,2,2,2026-03-19 23:01:00,17311.0,2026-03-19 23:03:00,17321.0,2,0.05776673791231009,True,-0.05776673791231009,False,1#长上影阴-0.04%;2#中阴-0.08%,长上影阴
5,2,2,2026-03-19 23:02:00,17309.0,2026-03-19 23:04:00,17355.0,2,0.265757698307239,True,-0.265757698307239,False,1#中阴-0.08%;2#长上影阴-0.02%,倒T
5,2,2,2026-03-19 23:03:00,17321.0,2026-03-19 23:05:00,17483.0,2,0.9352808729288148,True,-0.9352808729288148,False,1#长上影阴-0.02%;2#倒T-0.01%,中阳
5,2,2,2026-03-19 23:08:00,17450.0,2026-03-19 23:10:00,17480.0,2,0.17191977077363896,True,-0.17191977077363896,False,1#大阳+0.31%;2#中阴-0.17%,大阴
